record_id,student_id,student_name,student_major,course_id,course_name,course_credits,behavior_type,duration,timestamp,date,hour,weekday,week_number,ip_address,device_type,browser,os,chapter_id,score,is_weekend,is_exam_week
REC_20251107221834_04881,STU_20220116,曾雨萱,软件工程,COURSE_003,数据库原理,3.0,video_watch,6112,2025-11-07 22:18:34,2025-11-07,22,4,10,10.3.249.41,PC,MicroMessenger,Windows 11,CH_006,,0,0
REC_20251107222334_00106,STU_20220074,毛涛,网络工程,COURSE_005,云计算技术,3.0,video_watch,1220,2025-11-07 22:23:34,2025-11-07,22,4,10,192.168.1.201.242,Mobile,Chrome,Windows 10,CH_006,,0,0
REC_20251107222416_09415,STU_20220191,白静,软件工程,COURSE_002,Python程序设计,4.0,video_watch,3487,2025-11-07 22:24:16,2025-11-07,22,4,10,10.3.109.169,Tablet,Safari,iOS,CH_010,,0,0
REC_20251107222800_01664,STU_20210025,冯华,网络工程,COURSE_004,机器学习导论,4.0,video_watch,2053,2025-11-07 22:28:00,2025-11-07,22,4,10,10.1.37.123,PC,Safari,Windows 11,CH_009,,0,0
REC_20251107222845_06341,STU_20220040,卢明,人工智能,COURSE_006,数据挖掘,3.0,video_watch,6577,2025-11-07 22:28:45,2025-11-07,22,4,10,10.1.169.28,Tablet,Chrome,Windows 11,CH_008,,0,0
REC_20251107223820_09088,STU_20210098,罗俊驰,网络工程,COURSE_007,分布式系统,2.0,video_watch,6965,2025-11-07 22:38:20,2025-11-07,22,4,10,192.168.1.185.167,PC,Chrome,Ubuntu,CH_003,,0,0
REC_20251107225752_05702,STU_20220100,梁思睿,人工智能,COURSE_007,分布式系统,2.0,homework_submit,8260,2025-11-07 22:57:52,2025-11-07,22,4,10,10.2.142.202,Mobile,MicroMessenger,Windows 11,CH_005,79.2,0,0
REC_20251107230036_01959,STU_20200197,江敏,人工智能,COURSE_005,云计算技术,3.0,video_watch,4481,2025-11-07 23:00:36,2025-11-07,23,4,10,192.168.2.220.139,Mobile,Firefox,Windows 10,CH_008,,0,0
REC_20251107230935_08218,STU_20200138,罗军,计算机科学与技术,COURSE_001,大数据技术基础,3.0,video_watch,2929,2025-11-07 23:09:35,2025-11-07,23,4,10,10.2.1.87,Tablet,Firefox,Windows 10,CH_005,,0,0
REC_20251108003306_07968,STU_20200160,卢明,计算机科学与技术,COURSE_006,数据挖掘,3.0,material_download,187,2025-11-08 00:33:06,2025-11-08,0,5,10,10.3.9.40,PC,MicroMessenger,Android,CH_009,,1,0
REC_20251108031857_02231,STU_20220091,孙语萱,人工智能,COURSE_006,数据挖掘,3.0,video_watch,5137,2025-11-08 03:18:57,2025-11-08,3,5,10,10.2.212.68,PC,Firefox,Ubuntu,CH_009,,1,0
REC_20251108032255_06407,STU_20210154,傅明,数据科学,COURSE_003,数据库原理,3.0,homework_submit,4374,2025-11-08 03:22:55,2025-11-08,3,5,10,192.168.1.152.79,Mobile,MicroMessenger,Android,CH_006,80.8,1,0
REC_20251108034331_00401,STU_20220163,贾芳,软件工程,COURSE_008,人工智能基础,4.0,video_watch,2816,2025-11-08 03:43:31,2025-11-08,3,5,10,10.2.48.57,PC,Safari,Windows 11,CH_011,,1,0
REC_20251108034615_00831,STU_20200112,邓嘉懿,数据科学,COURSE_005,云计算技术,3.0,homework_submit,6769,2025-11-08 03:46:15,2025-11-08,3,5,10,192.168.2.97.53,PC,Firefox,Windows 10,CH_004,69.0,1,0
REC_20251108084115_06564,STU_20220185,邹华,网络工程,COURSE_004,机器学习导论,4.0,video_watch,5279,2025-11-08 08:41:15,2025-11-08,8,5,10,10.3.164.26,PC,Edge,Ubuntu,CH_006,,1,0
REC_20251108090558_03527,STU_20220122,王强,人工智能,COURSE_008,人工智能基础,4.0,video_watch,1783,2025-11-08 09:05:58,2025-11-08,9,5,10,10.1.165.114,Mobile,MicroMessenger,Windows 11,CH_010,,1,0
REC_20251108091426_04135,STU_20210086,赵天宇,软件工程,COURSE_003,数据库原理,3.0,video_watch,3780,2025-11-08 09:14:26,2025-11-08,9,5,10,10.3.159.178,Tablet,Safari,Windows 11,CH_004,,1,0
REC_20251108094800_08835,STU_20210193,康华,网络工程,COURSE_007,分布式系统,2.0,video_watch,3027,2025-11-08 09:48:00,2025-11-08,9,5,10,10.1.174.246,Tablet,Safari,Windows 10,CH_006,,1,0
REC_20251108100902_08211,STU_20200079,顾强,网络工程,COURSE_007,分布式系统,2.0,video_watch,2897,2025-11-08 10:09:02,2025-11-08,10,5,10,10.3.68.225,PC,Edge,Android,CH_006,,1,0
REC_20251108105414_09598,STU_20210137,高艳,数据科学,COURSE_002,Python程序设计,4.0,video_watch,2685,2025-11-08 10:54:14,2025-11-08,10,5,10,10.1.99.69,PC,MicroMessenger,Ubuntu,CH_010,,1,0
REC_20251108110520_02944,STU_20200180,方明,网络工程,COURSE_004,机器学习导论,4.0,video_watch,3804,2025-11-08 11:05:20,2025-11-08,11,5,10,192.168.2.51.162,PC,Safari,Ubuntu,CH_006,,1,0
REC_20251108111549_07666,STU_20220037,彭丽,数据科学,COURSE_007,分布式系统,2.0,video_watch,7059,2025-11-08 11:15:49,2025-11-08,11,5,10,10.2.139.1,Mobile,MicroMessenger,Windows 11,CH_006,,1,0
REC_20251108113842_00374,STU_20200054,钟涛,计算机科学与技术,COURSE_003,数据库原理,3.0,forum_post,696,2025-11-08 11:38:42,2025-11-08,11,5,10,192.168.1.17.51,Mobile,Chrome,Ubuntu,CH_008,,1,0
REC_20251108114306_08698,STU_20200178,姜华,数据科学,COURSE_003,数据库原理,3.0,video_watch,683,2025-11-08 11:43:06,2025-11-08,11,5,10,192.168.1.219.248,PC,Safari,Ubuntu,CH_004,,1,0
REC_20251108114436_07041,STU_20210025,冯华,网络工程,COURSE_008,人工智能基础,4.0,video_watch,4316,2025-11-08 11:44:36,2025-11-08,11,5,10,10.2.110.25,PC,Edge,Android,CH_011,,1,0
REC_20251108123118_08150,STU_20210177,任丽,软件工程,COURSE_001,大数据技术基础,3.0,forum_post,1151,2025-11-08 12:31:18,2025-11-08,12,5,10,10.3.27.39,PC,Firefox,macOS,CH_008,,1,0
REC_20251108123918_09410,STU_20200047,叶强,数据科学,COURSE_004,机器学习导论,4.0,homework_submit,4630,2025-11-08 12:39:18,2025-11-08,12,5,10,192.168.2.192.151,Mobile,Chrome,Windows 10,CH_008,48.0,1,0
REC_20251108124003_03273,STU_20200158,吕华,网络工程,COURSE_008,人工智能基础,4.0,video_watch,3130,2025-11-08 12:40:03,2025-11-08,12,5,10,10.3.79.175,PC,Chrome,iOS,CH_009,,1,0
REC_20251108130520_09874,STU_20200120,张伟,数据科学,COURSE_002,Python程序设计,4.0,homework_submit,9353,2025-11-08 13:05:20,2025-11-08,13,5,10,10.1.229.220,Mobile,Chrome,Ubuntu,CH_009,81.4,1,0
REC_20251108131548_08784,STU_20210052,戴勇,网络工程,COURSE_003,数据库原理,3.0,video_watch,2129,2025-11-08 13:15:48,2025-11-08,13,5,10,10.3.217.223,Tablet,Chrome,Windows 11,CH_007,,1,0
REC_20251108134222_01010,STU_20220107,董雨菲,网络工程,COURSE_007,分布式系统,2.0,homework_submit,10346,2025-11-08 13:42:22,2025-11-08,13,5,10,192.168.1.6.22,Mobile,Firefox,iOS,CH_005,54.4,1,0
REC_20251108140850_09146,STU_20210182,姚丽,人工智能,COURSE_003,数据库原理,3.0,material_download,132,2025-11-08 14:08:50,2025-11-08,14,5,10,192.168.1.16.139,Mobile,Firefox,Windows 11,CH_007,,1,0
REC_20251108142032_09769,STU_20200140,梁涛,数据科学,COURSE_007,分布式系统,2.0,homework_submit,2616,2025-11-08 14:20:32,2025-11-08,14,5,10,10.1.23.62,PC,MicroMessenger,macOS,CH_005,56.3,1,0
REC_20251108142453_00989,STU_20200158,吕华,网络工程,COURSE_008,人工智能基础,4.0,homework_submit,5723,2025-11-08 14:24:53,2025-11-08,14,5,10,10.1.176.84,Mobile,Safari,macOS,CH_011,80.8,1,0
REC_20251108142649_05089,STU_20200181,石涛,软件工程,COURSE_007,分布式系统,2.0,forum_post,987,2025-11-08 14:26:49,2025-11-08,14,5,10,10.1.175.20,Mobile,MicroMessenger,Ubuntu,CH_004,,1,0
REC_20251108143222_07741,STU_20210089,吴雨桐,网络工程,COURSE_006,数据挖掘,3.0,quiz_complete,1239,2025-11-08 14:32:22,2025-11-08,14,5,10,10.3.123.241,Mobile,Firefox,macOS,CH_007,75.6,1,0
REC_20251108144620_05288,STU_20210193,康华,网络工程,COURSE_005,云计算技术,3.0,material_download,61,2025-11-08 14:46:20,2025-11-08,14,5,10,10.2.240.104,Tablet,Firefox,Ubuntu,CH_007,,1,0
REC_20251108144841_01147,STU_20200031,袁伟,软件工程,COURSE_005,云计算技术,3.0,quiz_complete,935,2025-11-08 14:48:41,2025-11-08,14,5,10,10.3.136.97,PC,Firefox,Android,CH_005,77.9,1,0
REC_20251108151336_06278,STU_20200001,李娜,计算机科学与技术,COURSE_001,大数据技术基础,3.0,quiz_complete,1154,2025-11-08 15:13:36,2025-11-08,15,5,10,10.2.168.219,Tablet,Firefox,iOS,CH_005,69.1,1,0
REC_20251108152031_02044,STU_20200005,杨敏,软件工程,COURSE_005,云计算技术,3.0,quiz_complete,750,2025-11-08 15:20:31,2025-11-08,15,5,10,10.3.224.223,PC,Safari,Android,CH_004,100,1,0
REC_20251108154253_02199,STU_20210022,宋涛,计算机科学与技术,COURSE_006,数据挖掘,3.0,homework_submit,5131,2025-11-08 15:42:53,2025-11-08,15,5,10,10.2.169.241,Tablet,MicroMessenger,Ubuntu,CH_008,67.4,1,0
REC_20251108160342_03212,STU_20200024,韩冰,计算机科学与技术,COURSE_007,分布式系统,2.0,forum_post,513,2025-11-08 16:03:42,2025-11-08,16,5,10,10.3.170.175,Mobile,Safari,Android,CH_006,,1,0
REC_20251108160703_02342,STU_20210172,戴勇,数据科学,COURSE_001,大数据技术基础,3.0,homework_submit,6282,2025-11-08 16:07:03,2025-11-08,16,5,10,10.1.245.252,Tablet,Chrome,Windows 10,CH_009,75.1,1,0
REC_20251108161738_06473,STU_20200080,王子豪,人工智能,COURSE_005,云计算技术,3.0,video_watch,5005,2025-11-08 16:17:38,2025-11-08,16,5,10,192.168.1.233.96,Mobile,Firefox,Ubuntu,CH_004,,1,0
REC_20251108163451_04440,STU_20220179,范娟,软件工程,COURSE_004,机器学习导论,4.0,video_watch,6437,2025-11-08 16:34:51,2025-11-08,16,5,10,10.3.4.162,PC,MicroMessenger,iOS,CH_008,,1,0
REC_20251108165008_09286,STU_20210123,刘洋,人工智能,COURSE_005,云计算技术,3.0,material_download,29,2025-11-08 16:50:08,2025-11-08,16,5,10,10.3.108.236,PC,Safari,macOS,CH_007,,1,0
REC_20251108171917_03701,STU_20200195,邱丽,数据科学,COURSE_004,机器学习导论,4.0,material_download,106,2025-11-08 17:19:17,2025-11-08,17,5,10,192.168.2.236.215,Mobile,MicroMessenger,Ubuntu,CH_009,,1,0
REC_20251108175017_08284,STU_20220093,胡梓萱,软件工程,COURSE_004,机器学习导论,4.0,video_watch,2127,2025-11-08 17:50:17,2025-11-08,17,5,10,10.3.46.236,Mobile,Chrome,Android,CH_007,,1,0
REC_20251108182102_08167,STU_20200129,吴刚,计算机科学与技术,COURSE_003,数据库原理,3.0,material_download,232,2025-11-08 18:21:02,2025-11-08,18,5,10,10.1.43.95,Tablet,Safari,Ubuntu,CH_007,,1,0
REC_20251108182204_07375,STU_20210127,黄磊,网络工程,COURSE_008,人工智能基础,4.0,homework_submit,7554,2025-11-08 18:22:04,2025-11-08,18,5,10,10.2.244.146,PC,Chrome,Ubuntu,CH_012,80.2,1,0
REC_20251108182405_00507,STU_20220013,胡芳,计算机科学与技术,COURSE_003,数据库原理,3.0,quiz_complete,1782,2025-11-08 18:24:05,2025-11-08,18,5,10,192.168.1.200.64,PC,Safari,iOS,CH_004,71.5,1,0
REC_20251108184440_02131,STU_20200023,唐敏,数据科学,COURSE_007,分布式系统,2.0,video_watch,1723,2025-11-08 18:44:40,2025-11-08,18,5,10,10.3.205.113,Mobile,Chrome,macOS,CH_004,,1,0
REC_20251108190915_07241,STU_20220018,罗军,数据科学,COURSE_003,数据库原理,3.0,quiz_complete,683,2025-11-08 19:09:15,2025-11-08,19,5,10,192.168.2.47.99,PC,Chrome,Ubuntu,CH_007,68.5,1,0
REC_20251108192356_09900,STU_20220146,于平,软件工程,COURSE_002,Python程序设计,4.0,quiz_complete,1625,2025-11-08 19:23:56,2025-11-08,19,5,10,192.168.2.209.176,Mobile,Safari,iOS,CH_009,76.8,1,0
REC_20251108193144_01612,STU_20210111,袁紫萱,计算机科学与技术,COURSE_005,云计算技术,3.0,video_watch,3063,2025-11-08 19:31:44,2025-11-08,19,5,10,192.168.2.108.177,PC,Chrome,Windows 10,CH_008,,1,0
REC_20251108193418_02038,STU_20210127,黄磊,网络工程,COURSE_008,人工智能基础,4.0,video_watch,1639,2025-11-08 19:34:18,2025-11-08,19,5,10,10.3.91.123,Mobile,Firefox,Windows 10,CH_012,,1,0
REC_20251108194317_02555,STU_20200053,夏琳,计算机科学与技术,COURSE_008,人工智能基础,4.0,video_watch,2337,2025-11-08 19:43:17,2025-11-08,19,5,10,192.168.1.12.159,PC,Firefox,Windows 11,CH_008,,1,0
REC_20251108194716_00139,STU_20200020,梁涛,数据科学,COURSE_003,数据库原理,3.0,video_watch,3093,2025-11-08 19:47:16,2025-11-08,19,5,10,10.2.166.85,PC,Safari,macOS,CH_005,,1,0
REC_20251108194952_00891,STU_20220009,吴刚,网络工程,COURSE_003,数据库原理,3.0,homework_submit,7651,2025-11-08 19:49:52,2025-11-08,19,5,10,10.2.189.253,Tablet,Chrome,macOS,CH_006,62.6,1,0
REC_20251108200503_07003,STU_20210022,宋涛,计算机科学与技术,COURSE_003,数据库原理,3.0,forum_post,373,2025-11-08 20:05:03,2025-11-08,20,5,10,192.168.1.185.205,PC,Edge,Windows 10,CH_008,,1,0
REC_20251108201349_03142,STU_20220110,曹子涵,软件工程,COURSE_002,Python程序设计,4.0,video_watch,4381,2025-11-08 20:13:49,2025-11-08,20,5,10,192.168.1.75.98,PC,Edge,macOS,CH_010,,1,0
REC_20251108203410_02987,STU_20200113,许皓轩,数据科学,COURSE_006,数据挖掘,3.0,homework_submit,4195,2025-11-08 20:34:10,2025-11-08,20,5,10,10.2.89.246,Mobile,MicroMessenger,Windows 11,CH_009,60.4,1,0
REC_20251108220109_07468,STU_20210004,陈静,软件工程,COURSE_002,Python程序设计,4.0,quiz_complete,1972,2025-11-08 22:01:09,2025-11-08,22,5,10,192.168.2.173.177,PC,Edge,Windows 11,CH_010,100,1,0
REC_20251108220127_02898,STU_20200024,韩冰,计算机科学与技术,COURSE_007,分布式系统,2.0,material_download,146,2025-11-08 22:01:27,2025-11-08,22,5,10,10.1.147.95,Mobile,Chrome,Windows 11,CH_007,,1,0
REC_20251108220350_09795,STU_20200073,康华,网络工程,COURSE_002,Python程序设计,4.0,homework_submit,6939,2025-11-08 22:03:50,2025-11-08,22,5,10,10.2.41.25,PC,Edge,Windows 11,CH_009,71.0,1,0
REC_20251108221257_02626,STU_20200197,江敏,人工智能,COURSE_003,数据库原理,3.0,quiz_complete,2864,2025-11-08 22:12:57,2025-11-08,22,5,10,10.1.92.239,Tablet,MicroMessenger,iOS,CH_006,48.6,1,0
REC_20251108224241_08859,STU_20210098,罗俊驰,网络工程,COURSE_005,云计算技术,3.0,forum_post,295,2025-11-08 22:42:41,2025-11-08,22,5,10,192.168.1.35.45,Tablet,Chrome,Android,CH_007,,1,0
REC_20251108224613_07983,STU_20200168,阎丽,数据科学,COURSE_002,Python程序设计,4.0,homework_submit,5446,2025-11-08 22:46:13,2025-11-08,22,5,10,192.168.1.253.77,Mobile,Chrome,iOS,CH_011,67.8,1,0
REC_20251108225237_03158,STU_20200038,吕华,网络工程,COURSE_005,云计算技术,3.0,video_watch,3979,2025-11-08 22:52:37,2025-11-08,22,5,10,10.3.243.178,Mobile,MicroMessenger,Android,CH_006,,1,0
REC_20251108231229_00193,STU_20200129,吴刚,计算机科学与技术,COURSE_008,人工智能基础,4.0,quiz_complete,2175,2025-11-08 23:12:29,2025-11-08,23,5,10,10.1.99.153,Tablet,Edge,Windows 11,CH_009,56.6,1,0
REC_20251108232036_09412,STU_20200059,范娟,计算机科学与技术,COURSE_002,Python程序设计,4.0,homework_submit,5710,2025-11-08 23:20:36,2025-11-08,23,5,10,192.168.1.22.54,Mobile,Chrome,Windows 10,CH_009,53.9,1,0
REC_20251108232934_09277,STU_20200039,苏勇,数据科学,COURSE_007,分布式系统,2.0,quiz_complete,820,2025-11-08 23:29:34,2025-11-08,23,5,10,10.1.185.224,Tablet,Edge,iOS,CH_006,91.8,1,0
REC_20251109000316_06120,STU_20200085,杨诗涵,人工智能,COURSE_008,人工智能基础,4.0,homework_submit,5602,2025-11-09 00:03:16,2025-11-09,0,6,10,10.2.222.115,Mobile,MicroMessenger,Windows 11,CH_012,57.5,1,0
REC_20251109022730_03003,STU_20210143,唐敏,计算机科学与技术,COURSE_001,大数据技术基础,3.0,material_download,135,2025-11-09 02:27:30,2025-11-09,2,6,10,192.168.2.1.244,Mobile,Firefox,Android,CH_008,,1,0
REC_20251109044452_07825,STU_20210086,赵天宇,软件工程,COURSE_003,数据库原理,3.0,video_watch,3292,2025-11-09 04:44:52,2025-11-09,4,6,10,192.168.2.76.212,Mobile,Chrome,Windows 11,CH_005,,1,0
REC_20251109070537_05779,STU_20200140,梁涛,数据科学,COURSE_001,大数据技术基础,3.0,quiz_complete,1265,2025-11-09 07:05:37,2025-11-09,7,6,10,192.168.2.96.217,PC,Edge,Android,CH_009,69.2,1,0
REC_20251109080916_07958,STU_20220176,田强,计算机科学与技术,COURSE_002,Python程序设计,4.0,video_watch,2940,2025-11-09 08:09:16,2025-11-09,8,6,10,10.1.150.250,Mobile,Safari,Windows 11,CH_010,,1,0
REC_20251109081405_03625,STU_20200121,李娜,软件工程,COURSE_008,人工智能基础,4.0,material_download,193,2025-11-09 08:14:05,2025-11-09,8,6,10,10.1.62.135,PC,Edge,iOS,CH_011,,1,0
REC_20251109085732_01190,STU_20220062,姚丽,数据科学,COURSE_004,机器学习导论,4.0,forum_post,358,2025-11-09 08:57:32,2025-11-09,8,6,10,10.2.116.151,PC,Edge,Windows 10,CH_009,,1,0
REC_20251109091215_05438,STU_20210043,贾芳,计算机科学与技术,COURSE_003,数据库原理,3.0,material_download,105,2025-11-09 09:12:15,2025-11-09,9,6,10,10.3.109.136,Mobile,Firefox,iOS,CH_007,,1,0
REC_20251109092726_01815,STU_20200197,江敏,人工智能,COURSE_003,数据库原理,3.0,material_download,170,2025-11-09 09:27:26,2025-11-09,9,6,10,10.3.162.104,PC,MicroMessenger,Ubuntu,CH_005,,1,0
REC_20251109092848_03356,STU_20220045,魏静,人工智能,COURSE_006,数据挖掘,3.0,video_watch,3452,2025-11-09 09:28:48,2025-11-09,9,6,10,10.3.211.239,Mobile,Chrome,iOS,CH_007,,1,0
REC_20251109093911_02020,STU_20220045,魏静,人工智能,COURSE_008,人工智能基础,4.0,video_watch,4377,2025-11-09 09:39:11,2025-11-09,9,6,10,10.3.169.9,PC,Firefox,Windows 10,CH_010,,1,0
REC_20251109094952_05053,STU_20220090,徐一帆,数据科学,COURSE_007,分布式系统,2.0,video_watch,2711,2025-11-09 09:49:52,2025-11-09,9,6,10,192.168.1.246.248,PC,Firefox,Android,CH_004,,1,0
REC_20251109100208_07879,STU_20200034,傅明,计算机科学与技术,COURSE_003,数据库原理,3.0,quiz_complete,2455,2025-11-09 10:02:08,2025-11-09,10,6,10,10.2.113.203,PC,Firefox,macOS,CH_007,89.6,1,0
REC_20251109105056_04002,STU_20210072,崔敏,网络工程,COURSE_003,数据库原理,3.0,video_watch,3906,2025-11-09 10:50:56,2025-11-09,10,6,10,10.3.98.83,PC,Edge,iOS,CH_005,,1,0
REC_20251109110548_00998,STU_20200165,魏静,软件工程,COURSE_002,Python程序设计,4.0,video_watch,3672,2025-11-09 11:05:48,2025-11-09,11,6,10,10.2.136.52,Mobile,Chrome,Ubuntu,CH_007,,1,0
REC_20251109111050_06955,STU_20210033,许文静,网络工程,COURSE_006,数据挖掘,3.0,forum_post,748,2025-11-09 11:10:50,2025-11-09,11,6,10,192.168.2.37.74,PC,Safari,macOS,CH_010,,1,0
REC_20251109113839_02554,STU_20220190,孔亮,人工智能,COURSE_001,大数据技术基础,3.0,video_watch,1991,2025-11-09 11:38:39,2025-11-09,11,6,10,192.168.1.116.40,Tablet,Chrome,Windows 10,CH_009,,1,0
REC_20251109115435_01951,STU_20210161,蒋欣,软件工程,COURSE_001,大数据技术基础,3.0,video_watch,5038,2025-11-09 11:54:35,2025-11-09,11,6,10,192.168.2.108.24,Mobile,Edge,Windows 11,CH_006,,1,0
REC_20251109120316_01818,STU_20200197,江敏,人工智能,COURSE_006,数据挖掘,3.0,video_watch,1896,2025-11-09 12:03:16,2025-11-09,12,6,10,192.168.2.9.63,PC,Edge,iOS,CH_009,,1,0
REC_20251109123203_02742,STU_20200109,程雅琳,软件工程,COURSE_002,Python程序设计,4.0,homework_submit,5246,2025-11-09 12:32:03,2025-11-09,12,6,10,10.3.172.128,Tablet,Edge,iOS,CH_010,93.2,1,0
REC_20251109123529_02906,STU_20200038,吕华,网络工程,COURSE_005,云计算技术,3.0,video_watch,2483,2025-11-09 12:35:29,2025-11-09,12,6,10,192.168.2.73.226,PC,Safari,Ubuntu,CH_005,,1,0
REC_20251109130931_09532,STU_20200059,范娟,计算机科学与技术,COURSE_003,数据库原理,3.0,homework_submit,5001,2025-11-09 13:09:31,2025-11-09,13,6,10,10.2.156.37,Tablet,Firefox,Windows 10,CH_006,66.2,1,0
REC_20251109132018_00974,STU_20200113,许皓轩,数据科学,COURSE_007,分布式系统,2.0,quiz_complete,1083,2025-11-09 13:20:18,2025-11-09,13,6,10,192.168.2.217.67,PC,Safari,Windows 11,CH_003,73.2,1,0
REC_20251109132936_03504,STU_20210071,白静,计算机科学与技术,COURSE_007,分布式系统,2.0,forum_post,222,2025-11-09 13:29:36,2025-11-09,13,6,10,10.3.83.138,Mobile,Chrome,Windows 11,CH_004,,1,0
REC_20251109134204_02031,STU_20220003,刘洋,人工智能,COURSE_003,数据库原理,3.0,video_watch,4764,2025-11-09 13:42:04,2025-11-09,13,6,10,192.168.1.83.68,Mobile,Firefox,Android,CH_008,,1,0
REC_20251109134342_01222,STU_20210139,郑丽,数据科学,COURSE_006,数据挖掘,3.0,video_watch,3050,2025-11-09 13:43:42,2025-11-09,13,6,10,10.1.6.148,Tablet,MicroMessenger,Ubuntu,CH_009,,1,0
REC_20251109134718_09402,STU_20200117,彭梓瑞,软件工程,COURSE_007,分布式系统,2.0,forum_post,868,2025-11-09 13:47:18,2025-11-09,13,6,10,192.168.2.175.71,PC,MicroMessenger,Ubuntu,CH_006,,1,0
REC_20251109143454_04250,STU_20210035,沈晓东,网络工程,COURSE_002,Python程序设计,4.0,video_watch,1957,2025-11-09 14:34:54,2025-11-09,14,6,10,192.168.1.40.132,Mobile,MicroMessenger,Ubuntu,CH_010,,1,0
REC_20251109144643_02843,STU_20220011,孙亮,计算机科学与技术,COURSE_002,Python程序设计,4.0,forum_post,532,2025-11-09 14:46:43,2025-11-09,14,6,10,192.168.2.49.124,Mobile,Edge,Windows 10,CH_011,,1,0
REC_20251109145332_03532,STU_20220106,于皓轩,数据科学,COURSE_004,机器学习导论,4.0,homework_submit,9062,2025-11-09 14:53:32,2025-11-09,14,6,10,10.1.76.19,Mobile,MicroMessenger,iOS,CH_009,75.6,1,0
REC_20251109151259_00233,STU_20220003,刘洋,人工智能,COURSE_003,数据库原理,3.0,quiz_complete,986,2025-11-09 15:12:59,2025-11-09,15,6,10,10.1.160.153,Mobile,MicroMessenger,Ubuntu,CH_007,63.1,1,0
REC_20251109152229_03733,STU_20210030,曹颖,数据科学,COURSE_006,数据挖掘,3.0,video_watch,2600,2025-11-09 15:22:29,2025-11-09,15,6,10,192.168.1.82.35,Mobile,Firefox,iOS,CH_006,,1,0
REC_20251109152920_04806,STU_20210186,熊涛,软件工程,COURSE_004,机器学习导论,4.0,video_watch,6379,2025-11-09 15:29:20,2025-11-09,15,6,10,192.168.2.219.110,Tablet,Chrome,iOS,CH_007,,1,0
REC_20251109153248_01896,STU_20220011,孙亮,计算机科学与技术,COURSE_001,大数据技术基础,3.0,video_watch,4094,2025-11-09 15:32:48,2025-11-09,15,6,10,10.1.85.182,Mobile,Edge,iOS,CH_008,,1,0
REC_20251109154800_02995,STU_20220116,曾雨萱,软件工程,COURSE_002,Python程序设计,4.0,quiz_complete,813,2025-11-09 15:48:00,2025-11-09,15,6,10,10.2.233.17,Mobile,MicroMessenger,macOS,CH_008,62.5,1,0
REC_20251109161610_05893,STU_20200034,傅明,计算机科学与技术,COURSE_001,大数据技术基础,3.0,homework_submit,6238,2025-11-09 16:16:10,2025-11-09,16,6,10,10.3.130.19,Mobile,Edge,Windows 11,CH_006,69.3,1,0
REC_20251109162143_09526,STU_20220029,程浩,网络工程,COURSE_008,人工智能基础,4.0,material_download,149,2025-11-09 16:21:43,2025-11-09,16,6,10,10.2.2.29,PC,Safari,Windows 11,CH_008,,1,0
REC_20251109164338_01803,STU_20220155,沈晓东,人工智能,COURSE_008,人工智能基础,4.0,video_watch,3612,2025-11-09 16:43:38,2025-11-09,16,6,10,10.3.8.179,Mobile,Chrome,Android,CH_010,,1,0
REC_20251109165903_06781,STU_20210010,徐欢,网络工程,COURSE_005,云计算技术,3.0,material_download,35,2025-11-09 16:59:03,2025-11-09,16,6,10,10.2.51.162,PC,MicroMessenger,Windows 10,CH_008,,1,0
REC_20251109171553_05710,STU_20220191,白静,软件工程,COURSE_006,数据挖掘,3.0,forum_post,1339,2025-11-09 17:15:53,2025-11-09,17,6,10,10.3.92.192,Mobile,MicroMessenger,iOS,CH_008,,1,0
REC_20251109172528_01455,STU_20210012,马超,计算机科学与技术,COURSE_001,大数据技术基础,3.0,homework_submit,8091,2025-11-09 17:25:28,2025-11-09,17,6,10,10.3.62.144,Tablet,Safari,Android,CH_005,64.4,1,0
REC_20251109173815_04629,STU_20220110,曹子涵,软件工程,COURSE_001,大数据技术基础,3.0,video_watch,3685,2025-11-09 17:38:15,2025-11-09,17,6,10,192.168.1.198.111,Tablet,Safari,Windows 11,CH_007,,1,0
REC_20251109174746_06366,STU_20220078,史芳,人工智能,COURSE_007,分布式系统,2.0,video_watch,4671,2025-11-09 17:47:46,2025-11-09,17,6,10,10.3.125.116,PC,Edge,iOS,CH_004,,1,0
REC_20251109180000_07275,STU_20200064,廖敏,计算机科学与技术,COURSE_006,数据挖掘,3.0,material_download,66,2025-11-09 18:00:00,2025-11-09,18,6,10,192.168.2.84.27,PC,Safari,iOS,CH_006,,1,0
REC_20251109182215_06505,STU_20220011,孙亮,计算机科学与技术,COURSE_004,机器学习导论,4.0,homework_submit,5185,2025-11-09 18:22:15,2025-11-09,18,6,10,192.168.1.147.11,Mobile,Safari,Ubuntu,CH_006,77.6,1,0
REC_20251109184708_01205,STU_20200023,唐敏,数据科学,COURSE_004,机器学习导论,4.0,material_download,118,2025-11-09 18:47:08,2025-11-09,18,6,10,192.168.1.194.217,Mobile,Edge,Android,CH_010,,1,0
REC_20251109185202_09778,STU_20220171,杜娟,网络工程,COURSE_001,大数据技术基础,3.0,video_watch,3567,2025-11-09 18:52:02,2025-11-09,18,6,10,192.168.2.143.129,Tablet,Safari,Android,CH_005,,1,0
REC_20251109190704_03745,STU_20220090,徐一帆,数据科学,COURSE_004,机器学习导论,4.0,homework_submit,5331,2025-11-09 19:07:04,2025-11-09,19,6,10,10.3.248.28,Mobile,Firefox,Windows 10,CH_009,47.5,1,0
